"id_hogar";"año";"mes";"consumo_kwh";"tipo_vivienda";"tipo_energia";"factura_mensual";"provincia";"comunidad_autonoma";"tamaño_vivienda_m2";"num_habitantes";"aislamiento_vivienda";"uso_energia_renovable";"precio_energia_eur_kwh";"tipo_equipos_electronicos";"estacion";"modo_facturacion";"consumo_promedio_historico";"vivienda_alquiler_propiedad";"años_vivienda_ocupada";"temperatura_media_mensual";"id_provincia";"id_comunidad";"id_tipo_vivienda";"id_tipo_energia"
"Hogar_9";2022;"Junio";471.0;"Apartamento";"Gas";57.0;"Palma";"Islas Baleares";74;3;"Deficiente";"Sí";0.246;"Aire acondicionado";"Invierno";"Tarifa variable";293.0;"Alquiler";2;16.0;3;3;2;2
"Hogar_10";2022;"Julio";377.0;"Apartamento";"Eléctrica";179.0;"Las Palmas";"Canarias";72;4;"Bueno";"Sí";0.137;"Electrodomésticos";"Verano";"Tarifa variable";353.0;"Alquiler";8;13.0;6;6;2;1
"Hogar_11";2022;"Mayo";306.0;"Apartamento";"Gas";122.0;"Málaga";"Andalucía";72;3;"Bueno";"Sí";0.248;"Calefacción eléctrica";"Otoño";"Tarifa variable";337.0;"Propiedad";9;17.0;7;2;2;2
"Hogar_12";2021;"Junio";128.0;"Casa";"Eléctrica";115.0;"Palma";"Islas Baleares";100;5;"Bueno";"Sí";0.128;"Calefacción eléctrica";"Invierno";"Tarifa fija";228.0;"Alquiler";16;13.0;3;3;1;1
"Hogar_13";2022;"Abril";312.0;"Apartamento";"Eléctrica";150.0;"Madrid";"Comunidad de Madrid";90;2;"Deficiente";"Sí";0.196;"Calefacción eléctrica";"Otoño";"Tarifa fija";279.0;"Propiedad";2;24.0;8;7;2;1
"Hogar_14";2021;"Julio";130.0;"Casa";"Gas";149.0;"Bilbao";"País Vasco";82;1;"Deficiente";"No";0.297;"Aire acondicionado";"Otoño";"Tarifa fija";235.0;"Propiedad";6;23.0;1;1;1;2
"Hogar_15";2022;"Noviembre";354.0;"Casa";"Gas";139.0;"Sevilla";"Andalucía";140;4;"Bueno";"Sí";0.195;"Electrodomésticos";"Otoño";"Tarifa fija";283.0;"Propiedad";8;18.0;2;2;1;2
"Hogar_16";2021;"Noviembre";446.0;"Apartamento";"Gas";186.0;"Zaragoza";"Aragón";51;4;"Bueno";"Sí";0.183;"Calefacción eléctrica";"Verano";"Tarifa fija";308.0;"Propiedad";5;15.0;9;8;2;2
"Hogar_17";2022;"Mayo";418.0;"Apartamento";"Eléctrica";187.0;"Valencia";"Comunidad Valenciana";106;3;"Deficiente";"No";0.233;"Aire acondicionado";"Verano";"Tarifa fija";317.0;"Propiedad";9;15.0;4;4;2;1
"Hogar_18";2021;"Septiembre";418.0;"Apartamento";"Gas";71.0;"Valencia";"Comunidad Valenciana";104;4;"Deficiente";"Sí";0.116;"Aire acondicionado";"Primavera";"Tarifa variable";236.0;"Alquiler";1;16.0;4;4;2;2
"Hogar_19";2022;"Noviembre";312.0;"Casa";"Eléctrica";54.0;"Madrid";"Comunidad de Madrid";72;5;"Bueno";"Sí";0.179;"Aire acondicionado";"Primavera";"Tarifa fija";285.0;"Propiedad";9;20.0;8;7;1;1
"Hogar_20";2021;"Noviembre";339.0;"Casa";"Gas";170.0;"Murcia";"Región de Murcia";79;5;"Bueno";"Sí";0.246;"Calefacción eléctrica";"Otoño";"Tarifa variable";270.0;"Propiedad";10;16.0;5;5;1;2
"Hogar_21";2021;"Abril";339.0;"Casa";"Gas";-1.0;"Palma";"Islas Baleares";113;3;"Bueno";"Sí";0.193;"Calefacción eléctrica";"Primavera";"Tarifa variable";350.0;"Propiedad";4;22.0;3;3;1;2
"Hogar_22";2022;"Mayo";258.0;"Apartamento";"Eléctrica";-1.0;"Bilbao";"País Vasco";82;5;"Regular";"Sí";0.13;"Calefacción eléctrica";"Otoño";"Tarifa variable";368.0;"Alquiler";3;24.0;1;1;2;1
"Hogar_23";2022;"Noviembre";125.0;"Casa";"Gas";-1.0;"Murcia";"Región de Murcia";83;2;"Deficiente";"No";0.17;"Calefacción eléctrica";"Verano";"Tarifa fija";292.0;"Propiedad";10;15.0;5;5;1;2
"Hogar_24";2022;"Enero";218.0;"Casa";"Gas";-1.0;"Madrid";"Comunidad de Madrid";68;3;"Regular";"Sí";0.159;"Calefacción eléctrica";"Verano";"Tarifa variable";279.0;"Propiedad";15;18.0;8;7;1;2
"Hogar_25";2021;"Diciembre";479.0;"Casa";"Gas";-1.0;"Valencia";"Comunidad Valenciana";52;2;"Deficiente";"No";0.185;"Calefacción eléctrica";"Verano";"Tarifa fija";301.0;"Alquiler";11;11.0;4;4;1;2
"Hogar_26";2021;"Agosto";449.0;"Apartamento";"Eléctrica";-1.0;"Murcia";"Región de Murcia";51;1;"Deficiente";"No";0.149;"Calefacción eléctrica";"Invierno";"Tarifa variable";355.0;"Propiedad";14;13.0;5;5;2;1
"Hogar_27";2022;"Mayo";346.0;"Casa";"Eléctrica";72.0;"Sevilla";"Andalucía";134;2;"Deficiente";"Sí";0.288;"Calefacción eléctrica";"Otoño";"Tarifa variable";375.0;"Propiedad";6;16.0;2;2;1;1
"Hogar_28";2022;"Febrero";358.0;"Casa";"Eléctrica";104.0;"Sevilla";"Andalucía";85;1;"Deficiente";"No";0.293;"Calefacción eléctrica";"Verano";"Tarifa fija";365.0;"Alquiler";12;13.0;2;2;1;1
"Hogar_29";2021;"Octubre";132.0;"Apartamento";"Eléctrica";100.0;"Zaragoza";"Aragón";41;1;"Deficiente";"Sí";0.102;"Aire acondicionado";"Otoño";"Tarifa variable";358.0;"Propiedad";13;23.0;9;8;2;1
"Hogar_30";2022;"Mayo";341.0;"Casa";"Eléctrica";149.0;"Madrid";"Comunidad de Madrid";74;2;"Deficiente";"No";0.133;"Calefacción eléctrica";"Primavera";"Tarifa variable";213.0;"Propiedad";17;12.0;8;7;1;1
"Hogar_31";2021;"Enero";381.0;"Casa";"Gas";152.0;"Sevilla";"Andalucía";126;3;"Deficiente";"No";0.256;"Electrodomésticos";"Primavera";"Tarifa variable";316.0;"Propiedad";16;16.0;2;2;1;2
"Hogar_32";2022;"Febrero";488.0;"Casa";"Gas";144.0;"Sevilla";"Andalucía";120;5;"Regular";"Sí";0.181;"Aire acondicionado";"Verano";"Tarifa variable";272.0;"Propiedad";3;19.0;2;2;1;2
"Hogar_33";2022;"Febrero";213.0;"Apartamento";"Gas";132.0;"Madrid";"Comunidad de Madrid";129;5;"Bueno";"Sí";0.238;"Calefacción eléctrica";"Otoño";"Tarifa fija";290.0;"Propiedad";2;20.0;8;7;2;2
"Hogar_34";2022;"Octubre";415.0;"Casa";"Eléctrica";165.0;"Valencia";"Comunidad Valenciana";47;1;"Bueno";"Sí";0.148;"Electrodomésticos";"Verano";"Tarifa variable";289.0;"Alquiler";11;15.0;4;4;1;1
"Hogar_35";2022;"Septiembre";410.0;"Apartamento";"Eléctrica";152.0;"Murcia";"Región de Murcia";132;1;"Regular";"Sí";0.124;"Calefacción eléctrica";"Primavera";"Tarifa variable";228.0;"Alquiler";9;23.0;5;5;2;1
"Hogar_36";2022;"Septiembre";191.0;"Casa";"Eléctrica";198.0;"Valencia";"Comunidad Valenciana";65;3;"Regular";"Sí";0.276;"Electrodomésticos";"Verano";"Tarifa fija";378.0;"Alquiler";3;18.0;4;4;1;1
"Hogar_37";2022;"Octubre";406.0;"Casa";"Eléctrica";190.0;"Málaga";"Andalucía";113;4;"Regular";"No";0.111;"Electrodomésticos";"Otoño";"Tarifa variable";248.0;"Propiedad";18;16.0;7;2;1;1
"Hogar_38";2021;"Marzo";487.0;"Apartamento";"Gas";118.0;"Las Palmas";"Canarias";129;2;"Regular";"No";0.224;"Electrodomésticos";"Primavera";"Tarifa variable";370.0;"Propiedad";15;11.0;6;6;2;2
"Hogar_39";2022;"Febrero";499.0;"Casa";"Eléctrica";99.0;"Zaragoza";"Aragón";73;1;"Deficiente";"No";0.286;"Electrodomésticos";"Invierno";"Tarifa variable";271.0;"Propiedad";14;16.0;9;8;1;1
"Hogar_40";2021;"Noviembre";232.0;"Casa";"Gas";195.0;"Málaga";"Andalucía";144;5;"Bueno";"No";0.261;"Aire acondicionado";"Primavera";"Tarifa variable";332.0;"Alquiler";2;22.0;7;2;1;2
"Hogar_41";2021;"Mayo";190.0;"Apartamento";"Eléctrica";116.0;"Zaragoza";"Aragón";46;3;"Deficiente";"No";0.147;"Aire acondicionado";"Invierno";"Tarifa fija";241.0;"Propiedad";17;19.0;9;8;2;1
"Hogar_42";2021;"Marzo";201.0;"Casa";"Eléctrica";71.0;"Sevilla";"Andalucía";107;2;"Bueno";"No";0.252;"Electrodomésticos";"Verano";"Tarifa variable";334.0;"Propiedad";8;22.0;2;2;1;1
"Hogar_43";2022;"Mayo";247.0;"Apartamento";"Eléctrica";145.0;"Murcia";"Región de Murcia";97;3;"Bueno";"No";0.116;"Calefacción eléctrica";"Verano";"Tarifa fija";241.0;"Propiedad";10;17.0;5;5;2;1
"Hogar_44";2021;"Diciembre";289.0;"Casa";"Gas";148.0;"Zaragoza";"Aragón";148;2;"Regular";"Sí";0.128;"Electrodomésticos";"Otoño";"Tarifa variable";363.0;"Alquiler";18;11.0;9;8;1;2
"Hogar_45";2022;"Mayo";472.0;"Apartamento";"Gas";110.0;"Bilbao";"País Vasco";114;2;"Deficiente";"Sí";0.189;"Aire acondicionado";"Invierno";"Tarifa variable";304.0;"Alquiler";19;10.0;1;1;2;2
"Hogar_46";2021;"Abril";350.0;"Apartamento";"Gas";55.0;"Zaragoza";"Aragón";68;1;"Regular";"No";0.262;"Calefacción eléctrica";"Verano";"Tarifa variable";226.0;"Propiedad";8;14.0;9;8;2;2
"Hogar_47";2022;"Julio";106.0;"Casa";"Gas";117.0;"Sevilla";"Andalucía";75;3;"Deficiente";"No";0.242;"Aire acondicionado";"Invierno";"Tarifa fija";257.0;"Propiedad";8;20.0;2;2;1;2
"Hogar_48";2021;"Mayo";422.0;"Apartamento";"Gas";63.0;"Valencia";"Comunidad Valenciana";128;3;"Bueno";"Sí";0.123;"Aire acondicionado";"Verano";"Tarifa variable";245.0;"Propiedad";3;21.0;4;4;2;2
"Hogar_49";2022;"Diciembre";314.0;"Casa";"Eléctrica";125.0;"Barcelona";"Cataluña";60;5;"Regular";"Sí";0.19;"Calefacción eléctrica";"Primavera";"Tarifa variable";265.0;"Alquiler";3;14.0;10;9;1;1
"Hogar_50";2022;"Mayo";131.0;"Casa";"Gas";173.0;"Málaga";"Andalucía";75;5;"Regular";"Sí";0.279;"Electrodomésticos";"Verano";"Tarifa fija";224.0;"Alquiler";12;17.0;7;2;1;2
"Hogar_51";2022;"Septiembre";271.0;"Casa";"Gas";165.0;"Murcia";"Región de Murcia";49;1;"Bueno";"Sí";0.128;"Electrodomésticos";"Otoño";"Tarifa fija";272.0;"Alquiler";17;16.0;5;5;1;2
"Hogar_52";2021;"Abril";235.0;"Casa";"Gas";104.0;"Las Palmas";"Canarias";140;1;"Bueno";"No";0.101;"Electrodomésticos";"Primavera";"Tarifa fija";316.0;"Propiedad";4;16.0;6;6;1;2
"Hogar_53";2022;"Diciembre";153.0;"Casa";"Gas";117.0;"Murcia";"Región de Murcia";112;4;"Bueno";"Sí";0.221;"Electrodomésticos";"Otoño";"Tarifa fija";354.0;"Alquiler";17;13.0;5;5;1;2
"Hogar_54";2022;"Septiembre";381.0;"Casa";"Gas";134.0;"Murcia";"Región de Murcia";63;5;"Regular";"No";0.102;"Calefacción eléctrica";"Primavera";"Tarifa variable";328.0;"Propiedad";14;12.0;5;5;1;2
"Hogar_55";2021;"Agosto";448.0;"Apartamento";"Eléctrica";54.0;"Barcelona";"Cataluña";103;2;"Deficiente";"No";0.149;"Calefacción eléctrica";"Invierno";"Tarifa variable";286.0;"Propiedad";19;12.0;10;9;2;1
"Hogar_56";2021;"Marzo";276.0;"Apartamento";"Gas";160.0;"Málaga";"Andalucía";138;3;"Regular";"No";0.14;"Calefacción eléctrica";"Otoño";"Tarifa variable";273.0;"Alquiler";9;10.0;7;2;2;2
"Hogar_57";2021;"Mayo";155.0;"Apartamento";"Gas";120.0;"Barcelona";"Cataluña";88;1;"Deficiente";"Sí";0.15;"Aire acondicionado";"Verano";"Tarifa variable";369.0;"Propiedad";12;12.0;10;9;2;2
"Hogar_58";2022;"Mayo";242.0;"Apartamento";"Gas";125.0;"Valencia";"Comunidad Valenciana";138;3;"Regular";"Sí";0.232;"Calefacción eléctrica";"Invierno";"Tarifa fija";379.0;"Alquiler";5;10.0;4;4;2;2
"Hogar_59";2022;"Junio";263.0;"Casa";"Eléctrica";173.0;"Valencia";"Comunidad Valenciana";75;3;"Regular";"No";0.209;"Electrodomésticos";"Verano";"Tarifa variable";352.0;"Propiedad";11;19.0;4;4;1;1
"Hogar_60";2021;"Abril";189.0;"Casa";"Gas";103.0;"Málaga";"Andalucía";121;4;"Bueno";"No";0.251;"Aire acondicionado";"Primavera";"Tarifa variable";381.0;"Propiedad";3;14.0;7;2;1;2
"Hogar_61";2022;"Mayo";197.0;"Apartamento";"Eléctrica";66.0;"Zaragoza";"Aragón";142;5;"Deficiente";"No";0.128;"Electrodomésticos";"Primavera";"Tarifa variable";324.0;"Alquiler";15;24.0;9;8;2;1
"Hogar_62";2022;"Junio";477.0;"Apartamento";"Eléctrica";188.0;"Bilbao";"País Vasco";135;1;"Regular";"Sí";0.186;"Electrodomésticos";"Verano";"Tarifa variable";266.0;"Propiedad";14;12.0;1;1;2;1
"Hogar_63";2021;"Septiembre";305.0;"Apartamento";"Gas";87.0;"Zaragoza";"Aragón";63;3;"Regular";"No";0.245;"Calefacción eléctrica";"Verano";"Tarifa fija";205.0;"Propiedad";11;15.0;9;8;2;2
"Hogar_64";2022;"Agosto";187.0;"Casa";"Gas";148.0;"Bilbao";"País Vasco";62;1;"Bueno";"Sí";0.167;"Calefacción eléctrica";"Invierno";"Tarifa variable";324.0;"Propiedad";8;15.0;1;1;1;2
"Hogar_65";2021;"Septiembre";390.0;"Casa";"Gas";81.0;"Murcia";"Región de Murcia";101;2;"Bueno";"No";0.201;"Electrodomésticos";"Verano";"Tarifa variable";257.0;"Propiedad";4;10.0;5;5;1;2
"Hogar_66";2021;"Septiembre";259.0;"Apartamento";"Eléctrica";142.0;"Madrid";"Comunidad de Madrid";135;4;"Deficiente";"No";0.203;"Electrodomésticos";"Otoño";"Tarifa variable";269.0;"Propiedad";12;22.0;8;7;2;1
"Hogar_67";2021;"Junio";284.0;"Apartamento";"Eléctrica";74.0;"Bilbao";"País Vasco";76;2;"Regular";"No";0.112;"Aire acondicionado";"Otoño";"Tarifa fija";252.0;"Propiedad";8;10.0;1;1;2;1
"Hogar_68";2021;"Noviembre";310.0;"Casa";"Gas";52.0;"Sevilla";"Andalucía";51;1;"Deficiente";"Sí";0.25;"Calefacción eléctrica";"Verano";"Tarifa fija";265.0;"Propiedad";6;24.0;2;2;1;2
"Hogar_69";2022;"Marzo";124.0;"Casa";"Eléctrica";82.0;"Valencia";"Comunidad Valenciana";94;1;"Regular";"Sí";0.217;"Aire acondicionado";"Otoño";"Tarifa variable";257.0;"Propiedad";15;23.0;4;4;1;1
"Hogar_70";2022;"Diciembre";455.0;"Apartamento";"Gas";117.0;"Sevilla";"Andalucía";52;5;"Deficiente";"No";0.232;"Aire acondicionado";"Verano";"Tarifa variable";281.0;"Alquiler";12;18.0;2;2;2;2
"Hogar_71";2022;"Noviembre";416.0;"Casa";"Gas";110.0;"Barcelona";"Cataluña";62;3;"Bueno";"Sí";0.21;"Aire acondicionado";"Invierno";"Tarifa variable";286.0;"Alquiler";16;18.0;10;9;1;2
"Hogar_72";2022;"Octubre";131.0;"Casa";"Gas";96.0;"Murcia";"Región de Murcia";128;3;"Regular";"No";0.256;"Electrodomésticos";"Otoño";"Tarifa fija";201.0;"Propiedad";16;19.0;5;5;1;2
"Hogar_73";2022;"Marzo";261.0;"Apartamento";"Eléctrica";65.0;"Zaragoza";"Aragón";138;2;"Deficiente";"Sí";0.149;"Aire acondicionado";"Otoño";"Tarifa variable";349.0;"Propiedad";4;15.0;9;8;2;1
"Hogar_74";2022;"Octubre";368.0;"Apartamento";"Eléctrica";165.0;"Valencia";"Comunidad Valenciana";144;4;"Bueno";"Sí";0.278;"Aire acondicionado";"Verano";"Tarifa variable";236.0;"Alquiler";11;19.0;4;4;2;1
"Hogar_75";2022;"Junio";115.0;"Apartamento";"Gas";108.0;"Valencia";"Comunidad Valenciana";69;3;"Bueno";"Sí";0.242;"Electrodomésticos";"Otoño";"Tarifa variable";347.0;"Propiedad";13;10.0;4;4;2;2
"Hogar_76";2021;"Octubre";413.0;"Apartamento";"Eléctrica";128.0;"Barcelona";"Cataluña";56;5;"Deficiente";"No";0.276;"Calefacción eléctrica";"Primavera";"Tarifa fija";302.0;"Alquiler";9;10.0;10;9;2;1
"Hogar_77";2021;"Abril";203.0;"Casa";"Gas";120.0;"Barcelona";"Cataluña";101;2;"Regular";"Sí";0.155;"Calefacción eléctrica";"Invierno";"Tarifa variable";223.0;"Alquiler";4;16.0;10;9;1;2
"Hogar_78";2022;"Junio";342.0;"Apartamento";"Eléctrica";85.0;"Sevilla";"Andalucía";123;2;"Regular";"Sí";0.244;"Aire acondicionado";"Invierno";"Tarifa variable";311.0;"Alquiler";12;18.0;2;2;2;1
"Hogar_79";2021;"Febrero";441.0;"Apartamento";"Gas";63.0;"Las Palmas";"Canarias";128;5;"Bueno";"No";0.259;"Electrodomésticos";"Otoño";"Tarifa fija";264.0;"Propiedad";9;23.0;6;6;2;2
"Hogar_80";2022;"Septiembre";121.0;"Casa";"Eléctrica";138.0;"Valencia";"Comunidad Valenciana";125;4;"Regular";"No";0.259;"Calefacción eléctrica";"Otoño";"Tarifa fija";392.0;"Propiedad";13;11.0;4;4;1;1
"Hogar_81";2022;"Octubre";344.0;"Apartamento";"Gas";63.0;"Valencia";"Comunidad Valenciana";52;5;"Regular";"No";0.221;"Aire acondicionado";"Primavera";"Tarifa variable";328.0;"Propiedad";16;22.0;4;4;2;2
"Hogar_82";2021;"Abril";191.0;"Casa";"Gas";184.0;"Barcelona";"Cataluña";98;4;"Regular";"No";0.228;"Aire acondicionado";"Primavera";"Tarifa fija";316.0;"Alquiler";6;13.0;10;9;1;2
"Hogar_83";2021;"Octubre";466.0;"Apartamento";"Gas";58.0;"Málaga";"Andalucía";58;5;"Bueno";"Sí";0.175;"Electrodomésticos";"Otoño";"Tarifa variable";315.0;"Alquiler";10;15.0;7;2;2;2
"Hogar_84";2022;"Mayo";308.0;"Casa";"Eléctrica";65.0;"Barcelona";"Cataluña";88;5;"Deficiente";"Sí";0.292;"Aire acondicionado";"Otoño";"Tarifa fija";304.0;"Alquiler";13;14.0;10;9;1;1
"Hogar_85";2021;"Noviembre";396.0;"Apartamento";"Eléctrica";58.0;"Zaragoza";"Aragón";139;1;"Regular";"Sí";0.233;"Calefacción eléctrica";"Primavera";"Tarifa fija";202.0;"Propiedad";7;16.0;9;8;2;1
"Hogar_86";2021;"Noviembre";207.0;"Apartamento";"Eléctrica";170.0;"Madrid";"Comunidad de Madrid";51;2;"Bueno";"Sí";0.19;"Electrodomésticos";"Verano";"Tarifa variable";245.0;"Alquiler";19;12.0;8;7;2;1
"Hogar_87";2021;"Agosto";148.0;"Casa";"Gas";61.0;"Sevilla";"Andalucía";100;5;"Bueno";"Sí";0.153;"Calefacción eléctrica";"Primavera";"Tarifa variable";254.0;"Alquiler";19;17.0;2;2;1;2
"Hogar_88";2021;"Septiembre";321.0;"Casa";"Eléctrica";72.0;"Zaragoza";"Aragón";144;5;"Deficiente";"No";0.294;"Calefacción eléctrica";"Verano";"Tarifa variable";274.0;"Propiedad";17;22.0;9;8;1;1
"Hogar_89";2022;"Mayo";324.0;"Apartamento";"Gas";147.0;"Valencia";"Comunidad Valenciana";58;3;"Regular";"Sí";0.112;"Calefacción eléctrica";"Invierno";"Tarifa fija";391.0;"Alquiler";13;16.0;4;4;2;2
"Hogar_90";2021;"Agosto";215.0;"Apartamento";"Gas";79.0;"Sevilla";"Andalucía";115;2;"Regular";"Sí";0.176;"Aire acondicionado";"Invierno";"Tarifa variable";244.0;"Alquiler";13;17.0;2;2;2;2
"Hogar_91";2022;"Abril";167.0;"Apartamento";"Eléctrica";144.0;"Málaga";"Andalucía";48;3;"Deficiente";"Sí";0.245;"Aire acondicionado";"Primavera";"Tarifa variable";353.0;"Propiedad";2;22.0;7;2;2;1
"Hogar_92";2021;"Enero";354.0;"Apartamento";"Eléctrica";129.0;"Barcelona";"Cataluña";110;2;"Deficiente";"No";0.195;"Calefacción eléctrica";"Verano";"Tarifa variable";276.0;"Propiedad";10;20.0;10;9;2;1
"Hogar_93";2021;"Marzo";333.0;"Apartamento";"Gas";114.0;"Las Palmas";"Canarias";67;3;"Bueno";"No";0.143;"Calefacción eléctrica";"Primavera";"Tarifa variable";392.0;"Alquiler";13;17.0;6;6;2;2
"Hogar_94";2021;"Agosto";164.0;"Apartamento";"Gas";95.0;"Valencia";"Comunidad Valenciana";117;5;"Bueno";"Sí";0.228;"Electrodomésticos";"Primavera";"Tarifa variable";223.0;"Propiedad";9;13.0;4;4;2;2
"Hogar_95";2021;"Octubre";332.0;"Apartamento";"Eléctrica";172.0;"Palma";"Islas Baleares";134;5;"Deficiente";"No";0.21;"Electrodomésticos";"Verano";"Tarifa fija";234.0;"Alquiler";1;23.0;3;3;2;1
"Hogar_96";2022;"Septiembre";429.0;"Apartamento";"Eléctrica";154.0;"Murcia";"Región de Murcia";91;1;"Regular";"No";0.267;"Aire acondicionado";"Primavera";"Tarifa variable";223.0;"Propiedad";14;18.0;5;5;2;1
"Hogar_97";2021;"Noviembre";208.0;"Casa";"Gas";141.0;"Málaga";"Andalucía";122;3;"Bueno";"No";0.204;"Aire acondicionado";"Invierno";"Tarifa variable";227.0;"Alquiler";16;13.0;7;2;1;2
"Hogar_98";2021;"Febrero";177.0;"Casa";"Gas";88.0;"Madrid";"Comunidad de Madrid";55;4;"Bueno";"No";0.118;"Electrodomésticos";"Otoño";"Tarifa fija";215.0;"Propiedad";15;14.0;8;7;1;2
"Hogar_99";2021;"Junio";107.0;"Casa";"Gas";132.0;"Las Palmas";"Canarias";108;1;"Regular";"No";0.279;"Calefacción eléctrica";"Otoño";"Tarifa variable";258.0;"Alquiler";1;22.0;6;6;1;2
"Hogar_100";2021;"Julio";384.0;"Apartamento";"Eléctrica";142.0;"Madrid";"Comunidad de Madrid";138;3;"Bueno";"No";0.143;"Aire acondicionado";"Primavera";"Tarifa variable";381.0;"Propiedad";17;10.0;8;7;2;1
"Hogar_1";2022;"Febrero";206.0;"Casa";"Eléctrica";182.0;"Bilbao";"País Vasco";51;3;"Regular";"No";0.178;"Calefacción eléctrica";"Verano";"Tarifa variable";343.0;"Propiedad";13;24.0;1;1;1;1
"Hogar_2";2021;"Julio";199.0;"Casa";"Gas";87.0;"Sevilla";"Andalucía";64;1;"Regular";"Sí";0.159;"Electrodomésticos";"Verano";"Tarifa variable";214.0;"Propiedad";15;11.0;2;2;1;2
"Hogar_3";2021;"Febrero";219.0;"Apartamento";"Eléctrica";65.0;"Palma";"Islas Baleares";91;5;"Regular";"Sí";0.164;"Aire acondicionado";"Invierno";"Tarifa variable";210.0;"Propiedad";16;21.0;3;3;2;1
"Hogar_4";2021;"Julio";194.0;"Apartamento";"Eléctrica";197.0;"Sevilla";"Andalucía";124;3;"Deficiente";"No";0.24;"Aire acondicionado";"Verano";"Tarifa fija";392.0;"Propiedad";16;15.0;2;2;2;1
"Hogar_5";2022;"Septiembre";408.0;"Apartamento";"Eléctrica";186.0;"Sevilla";"Andalucía";139;5;"Deficiente";"Sí";0.209;"Electrodomésticos";"Verano";"Tarifa fija";278.0;"Propiedad";2;17.0;2;2;2;1
"Hogar_6";2022;"Noviembre";483.0;"Apartamento";"Gas";121.0;"Valencia";"Comunidad Valenciana";92;1;"Deficiente";"Sí";0.225;"Aire acondicionado";"Invierno";"Tarifa fija";314.0;"Propiedad";17;23.0;4;4;2;2
"Hogar_7";2022;"Abril";128.0;"Apartamento";"Gas";74.0;"Valencia";"Comunidad Valenciana";62;5;"Regular";"No";0.197;"Electrodomésticos";"Primavera";"Tarifa variable";267.0;"Alquiler";11;16.0;4;4;2;2
"Hogar_8";2022;"Septiembre";197.0;"Casa";"Eléctrica";145.0;"Murcia";"Región de Murcia";55;2;"Regular";"Sí";0.212;"Aire acondicionado";"Otoño";"Tarifa fija";242.0;"Alquiler";8;18.0;5;5;1;1
"Hogar_9";2022;"Junio";471.0;"Apartamento";"Gas";57.0;"Palma";"Islas Baleares";96;4;"Deficiente";"No";0.167;"Electrodomésticos";"Invierno";"Tarifa variable";268.0;"Propiedad";3;10.0;3;3;2;2
"Hogar_10";2022;"Julio";377.0;"Apartamento";"Eléctrica";179.0;"Las Palmas";"Canarias";78;3;"Bueno";"No";0.101;"Aire acondicionado";"Primavera";"Tarifa variable";340.0;"Propiedad";12;10.0;6;6;2;1
"Hogar_11";2022;"Mayo";409.0;"Apartamento";"Gas";122.0;"Málaga";"Andalucía";148;4;"Regular";"No";0.101;"Calefacción eléctrica";"Invierno";"Tarifa variable";337.0;"Alquiler";16;13.0;7;2;2;2
"Hogar_12";2021;"Junio";338.0;"Casa";"Eléctrica";115.0;"Palma";"Islas Baleares";92;5;"Bueno";"Sí";0.105;"Calefacción eléctrica";"Primavera";"Tarifa fija";274.0;"Alquiler";14;20.0;3;3;1;1
"Hogar_13";2022;"Abril";265.0;"Apartamento";"Eléctrica";150.0;"Madrid";"Comunidad de Madrid";81;3;"Bueno";"Sí";0.12;"Calefacción eléctrica";"Invierno";"Tarifa fija";302.0;"Propiedad";16;11.0;8;7;2;1
"Hogar_14";2021;"Julio";405.0;"Casa";"Gas";149.0;"Bilbao";"País Vasco";97;5;"Regular";"Sí";0.186;"Aire acondicionado";"Primavera";"Tarifa fija";240.0;"Alquiler";17;11.0;1;1;1;2
"Hogar_15";2022;"Noviembre";108.0;"Casa";"Gas";139.0;"Sevilla";"Andalucía";78;2;"Regular";"Sí";0.269;"Aire acondicionado";"Invierno";"Tarifa variable";377.0;"Alquiler";11;16.0;2;2;1;2
"Hogar_16";2021;"Noviembre";116.0;"Apartamento";"Gas";186.0;"Zaragoza";"Aragón";53;1;"Bueno";"No";0.287;"Calefacción eléctrica";"Primavera";"Tarifa fija";398.0;"Propiedad";17;19.0;9;8;2;2
"Hogar_17";2022;"Mayo";418.0;"Apartamento";"Eléctrica";187.0;"Valencia";"Comunidad Valenciana";134;3;"Bueno";"No";0.129;"Calefacción eléctrica";"Invierno";"Tarifa variable";258.0;"Propiedad";19;20.0;4;4;2;1
"Hogar_18";2021;"Septiembre";418.0;"Apartamento";"Gas";71.0;"Valencia";"Comunidad Valenciana";44;2;"Deficiente";"Sí";0.282;"Electrodomésticos";"Otoño";"Tarifa fija";238.0;"Propiedad";1;12.0;4;4;2;2
"Hogar_19";2022;"Noviembre";312.0;"Casa";"Eléctrica";54.0;"Madrid";"Comunidad de Madrid";74;2;"Deficiente";"No";0.125;"Electrodomésticos";"Otoño";"Tarifa fija";202.0;"Alquiler";12;11.0;8;7;1;1
"Hogar_20";2021;"Noviembre";339.0;"Casa";"Gas";170.0;"Murcia";"Región de Murcia";126;3;"Regular";"No";0.278;"Electrodomésticos";"Verano";"Tarifa variable";206.0;"Propiedad";15;24.0;5;5;1;2
"Hogar_21";2021;"Abril";339.0;"Casa";"Gas";-1.0;"Palma";"Islas Baleares";132;5;"Deficiente";"Sí";0.115;"Calefacción eléctrica";"Primavera";"Tarifa variable";248.0;"Propiedad";18;13.0;3;3;1;2
